Código_departamento,Código_municipio,Precio_promedio_por_litro,año,mes,dia
76,76364,2089.3776332323155,2025,6,1
76,76520,1982.4816581287168,2025,6,1
76,76834,1938.3174327840416,2025,6,1
76,76895,2095.731696685439,2025,6,1
5,5002,2086.453262786596,2025,7,1
5,5038,2067.321767368627,2025,7,1
5,5079,2151.35905600034,2025,7,1
5,5088,2213.4688516126885,2025,7,1
5,5086,2092.272562577373,2025,7,1
5,5150,1941.210150596519,2025,7,1
5,5237,2110.675826484871,2025,7,1
5,5148,1950.6099501224971,2025,7,1
5,5697,1873.9718910736103,2025,7,1
5,5264,2043.6734610941132,2025,7,1
5,5266,1993.1045454545451,2025,7,1
5,5310,1924.0336134453776,2025,7,1
5,5318,1884.2633832976449,2025,7,1
5,5376,2077.5669700910275,2025,7,1
5,5400,2093.457020057306,2025,7,1
5,5440,2070.561478716168,2025,7,1
5,5001,2114.7577496732188,2025,7,1
5,5615,2117.337360594796,2025,7,1
5,5656,2066.681941090264,2025,7,1
5,5658,2080.96585924863,2025,7,1
5,5664,2164.237165072742,2025,7,1
5,5686,2056.055715036446,2025,7,1
5,5756,2125.6251067463704,2025,7,1
5,5887,2051.4096324644383,2025,7,1
81,81001,1645.598430943258,2025,7,1
81,81065,1881.6735427474368,2025,7,1
81,81300,1859.2791067280652,2025,7,1
81,81736,1842.090458213044,2025,7,1
81,81794,1818.148724228084,2025,7,1
8,8141,1735.1775364732534,2025,7,1
8,8372,1714.346886912325,2025,7,1
8,8436,1776.4763493681833,2025,7,1
8,8560,1669.649146122666,2025,7,1
8,8638,1751.8724814367822,2025,7,1
13,13052,1805.7716366871475,2025,7,1
13,13140,1735.119639171317,2025,7,1
13,13244,1708.4345813703617,2025,7,1
13,13248,1762.076836344636,2025,7,1
13,13430,1520.2091967633712,2025,7,1
13,13433,1768.9296046287368,2025,7,1
13,13442,1682.5002667235678,2025,7,1
13,13647,1674.1981376099327,2025,7,1
13,13657,1764.3448668701717,2025,7,1
15,15087,1733.6027594728162,2025,7,1
15,15176,1826.7295528898576,2025,7,1
15,15238,1894.28669370965,2025,7,1
15,15272,1890.2753114974264,2025,7,1
15,15469,1750.1568812419248,2025,7,1
15,15516,1966.3853472086605,2025,7,1
15,15600,1780.5341880341878,2025,7,1
15,15632,1849.929336945,2025,7,1
15,15676,1874.988383401772,2025,7,1
15,15759,1920.404990056048,2025,7,1
15,15763,2020.1377317421,2025,7,1
15,15806,1833.211297463605,2025,7,1
15,15814,1910.3920623838412,2025,7,1
15,15001,1666.407678244973,2025,7,1
15,15861,1713.0609212481424,2025,7,1
17,17001,2167.480667735578,2025,7,1
17,17653,1839.340297929968,2025,7,1
17,17873,1992.622006574876,2025,7,1
18,18247,1768.1593576281664,2025,7,1
18,18256,1733.7285145285894,2025,7,1
18,18001,1807.4229186222829,2025,7,1
18,18410,1727.222222222222,2025,7,1
18,18592,1744.32059447983,2025,7,1
85,85010,1281.981981981982,2025,7,1
85,85162,1760.776586604909,2025,7,1
85,85410,1722.1522649150863,2025,7,1
85,85440,1576.5351303221626,2025,7,1
85,85001,1664.9197152789277,2025,7,1
19,19532,1973.333333333334,2025,7,1
19,19001,2005.6870742465733,2025,7,1
19,19743,1853.7874364796196,2025,7,1
19,19807,1937.1818931738503,2025,7,1
20,20011,1782.446496628555,2025,7,1
20,20013,1871.9815714779031,2025,7,1
20,20060,1905.2899243675563,2025,7,1
20,20175,1676.540637094373,2025,7,1
20,20178,1785.3415722622728,2025,7,1
20,20238,1855.6781868471228,2025,7,1
20,20383,1706.034692529634,2025,7,1
20,20621,1880.6300987548304,2025,7,1
20,20710,1741.307336582927,2025,7,1
20,20750,1796.5138674884438,2025,7,1
20,20770,1658.2813115122883,2025,7,1
20,20001,2059.1497141337586,2025,7,1
23,23068,1637.0488556338032,2025,7,1
23,23079,1468.4657985446186,2025,7,1
23,23162,2078.482308965847,2025,7,1
23,23182,1553.3770410687775,2025,7,1
23,23189,1768.5596985711493,2025,7,1
23,23417,1548.5202407988174,2025,7,1
23,23466,1673.4027004454342,2025,7,1
23,23001,1911.986160245694,2025,7,1
23,23555,2005.8175725302972,2025,7,1
23,23570,1651.0405400900147,2025,7,1
23,23660,1682.311157311157,2025,7,1
23,23686,1626.6485236086544,2025,7,1
25,25126,2063.2467809442564,2025,7,1
25,25200,2001.5663728120608,2025,7,1
25,25214,2178.6037466466137,2025,7,1
25,25260,2193.894388640122,2025,7,1
25,25269,2048.916674158547,2025,7,1
25,25286,2155.0234319886254,2025,7,1
25,25288,2006.9710144927533,2025,7,1
25,25295,2067.2080440913824,2025,7,1
25,25317,2022.2653871275688,2025,7,1
25,25322,2059.157472793002,2025,7,1
25,25377,2040.726548026992,2025,7,1
25,25407,2098.157973273204,2025,7,1
25,25430,2013.0959614399064,2025,7,1
25,25473,2177.1158779397038,2025,7,1
25,25486,1999.9239745990933,2025,7,1
25,25736,2149.268015782302,2025,7,1
25,25740,2131.367893705075,2025,7,1
25,25745,1852.4611284657883,2025,7,1
25,25758,2133.1412693184657,2025,7,1
25,25769,2113.143298544932,2025,7,1
25,25779,1859.7109524638693,2025,7,1
25,25785,2114.432633889825,2025,7,1
25,25799,2034.501998907072,2025,7,1
25,25817,2046.7262426918865,2025,7,1
25,25843,2055.144388245234,2025,7,1
25,25873,1866.540290739412,2025,7,1
25,25899,2149.123103396302,2025,7,1
41,41016,1781.3603388658366,2025,7,1
41,41396,1896.9894726813704,2025,7,1
41,41001,1915.8964310706792,2025,7,1
41,41524,1916.290280707448,2025,7,1
41,41551,2235.785761124122,2025,7,1
44,44650,1912.5759162303664,2025,7,1
47,47058,1742.874085909175,2025,7,1
47,47170,1810.5293618854053,2025,7,1
47,47258,1802.9403166001132,2025,7,1
47,47460,1786.935717666548,2025,7,1
47,47545,1518.0993422544798,2025,7,1
47,47551,1800.8295365278857,2025,7,1
47,47555,1494.452554744525,2025,7,1
47,47660,1673.622122456777,2025,7,1
50,50006,1676.5357048048847,2025,7,1
50,50150,1640.5600514989883,2025,7,1
50,50226,1797.2650199722837,2025,7,1
50,50313,1769.383555891492,2025,7,1
50,50318,1681.116252168884,2025,7,1
50,50606,1888.6266797771227,2025,7,1
50,50689,1684.9849280338565,2025,7,1
50,50001,1971.875831700177,2025,7,1
52,52110,2028.8350486787203,2025,7,1
52,52224,1808.32417794971,2025,7,1
52,52227,1893.1858924952185,2025,7,1
52,52317,1889.7985013046675,2025,7,1
52,52352,1460.280788637638,2025,7,1
52,52356,1840.19650430389,2025,7,1
52,52001,1710.9104732940505,2025,7,1
52,52560,1709.1106107514777,2025,7,1
52,52573,1644.82970171356,2025,7,1
52,52585,1923.234543648893,2025,7,1
52,52720,1700.7599879145655,2025,7,1
52,52788,1717.999339365555,2025,7,1
52,52838,1795.3378898293583,2025,7,1
54,54172,2244.235138205225,2025,7,1
54,54174,1686.390728476821,2025,7,1
54,54385,1611.4645494083145,2025,7,1
54,54001,2099.76012049761,2025,7,1
54,54820,1847.39,2025,7,1
86,86219,1636.7403527690058,2025,7,1
86,86755,1735.993807203679,2025,7,1
86,86760,1604.1565173942915,2025,7,1
86,86749,1653.9878983184483,2025,7,1
63,63190,2197.3632631183414,2025,7,1
63,63272,1971.296107851416,2025,7,1
63,63594,1926.717491174075,2025,7,1
63,63690,2104.597527272728,2025,7,1
66,66170,2085.7136123680234,2025,7,1
66,66001,2108.138983463035,2025,7,1
66,66682,1998.0494887811449,2025,7,1
68,68081,1764.1271910266526,2025,7,1
68,68167,1931.0927525347356,2025,7,1
68,68190,1817.5819006073043,2025,7,1
68,68235,1659.792536534447,2025,7,1
68,68298,1434.2338626520932,2025,7,1
68,68406,1837.2489838625297,2025,7,1
68,68547,2144.429305912596,2025,7,1
68,68572,1517.9759716105857,2025,7,1
68,68615,1720.573858034834,2025,7,1
68,68655,1740.0025011116054,2025,7,1
68,68689,1731.6212106813643,2025,7,1
68,68745,1732.3289220202694,2025,7,1
68,68755,1806.492241864998,2025,7,1
68,68770,1603.7387710345408,2025,7,1
68,68861,1798.871708010054,2025,7,1
70,70235,1540.849934928421,2025,7,1
70,70508,1475.0913838120107,2025,7,1
70,70823,1879.5591830076785,2025,7,1
70,70742,1554.4867358708186,2025,7,1
70,70708,1530.2659097699434,2025,7,1
70,70713,1726.4631245043615,2025,7,1
70,70717,1529.650600745754,2025,7,1
70,70001,1873.192119944212,2025,7,1
73,73124,1736.0451749207734,2025,7,1
73,73001,1962.9879162770628,2025,7,1
76,76113,1939.390301625085,2025,7,1
76,76111,1684.7266106142558,2025,7,1
76,76364,2159.824853824377,2025,7,1
76,76520,1982.1230723852184,2025,7,1
76,76834,1995.5322120812043,2025,7,1
76,76895,2050.375264466798,2025,7,1
5,5002,2034.4449541284405,2025,8,1
5,5038,2034.3127145659644,2025,8,1
5,5079,2167.5259967648467,2025,8,1
5,5088,2236.0132212455,2025,8,1
5,5086,2055.6477280376976,2025,8,1
5,5150,1947.4878993223624,2025,8,1
5,5237,2148.885446843128,2025,8,1
5,5148,1956.810201928872,2025,8,1
5,5697,1881.1638410822843,2025,8,1
5,5264,2072.8169735587403,2025,8,1
5,5266,1996.2624741103368,2025,8,1
5,5310,1903.1764168190127,2025,8,1
5,5318,1888.8220551378452,2025,8,1
5,5376,2068.1203445819024,2025,8,1
5,5400,2101.547169811321,2025,8,1
5,5440,2116.4646949660646,2025,8,1
5,5001,2067.2904346296746,2025,8,1
5,5615,2081.9207420031257,2025,8,1
5,5656,2071.258574645232,2025,8,1
5,5658,2089.58456611786,2025,8,1
5,5664,2168.251605215197,2025,8,1
5,5686,2069.3396603069677,2025,8,1
5,5756,2128.108910891089,2025,8,1
5,5887,2029.4662355031244,2025,8,1
81,81001,1951.5231496755744,2025,8,1
81,81065,2009.6325250211607,2025,8,1
81,81300,2019.224129176399,2025,8,1
81,81736,1958.2437602477685,2025,8,1
81,81794,1984.945618533911,2025,8,1
8,8141,1779.125983341046,2025,8,1
8,8372,1754.311586746244,2025,8,1
8,8436,1781.2288407970857,2025,8,1
8,8560,1701.3707363723302,2025,8,1
8,8638,1776.471495412604,2025,8,1
13,13052,1757.2544499935968,2025,8,1
13,13140,1741.6066650450016,2025,8,1
13,13244,1753.4593897722382,2025,8,1
13,13248,1791.8089725036175,2025,8,1
13,13430,1520.9128229896162,2025,8,1
13,13433,1685.3509040760034,2025,8,1
13,13442,1648.4386556002958,2025,8,1
13,13647,1671.6475095785445,2025,8,1
13,13657,1797.0741599073,2025,8,1
15,15087,1736.0785313615502,2025,8,1
15,15176,1827.703204047218,2025,8,1
15,15238,1885.5265873288856,2025,8,1
15,15272,1900.369210938219,2025,8,1
15,15469,1747.5005827656764,2025,8,1
15,15516,1973.1721391886435,2025,8,1
15,15600,1787.0437956204382,2025,8,1
15,15632,1851.388057349929,2025,8,1
15,15676,1875.5698173263215,2025,8,1
15,15759,1930.9375670456984,2025,8,1
15,15763,2021.6273690670064,2025,8,1
15,15806,1837.3691609827888,2025,8,1
15,15814,1936.2683351668504,2025,8,1
15,15001,1663.0519480519483,2025,8,1
15,15861,1719.3465617516254,2025,8,1
17,17001,2116.0426673836496,2025,8,1
17,17653,1858.8139743496492,2025,8,1
17,17873,1976.7377392728677,2025,8,1
18,18247,1776.1505979205842,2025,8,1
18,18256,1792.8521328827392,2025,8,1
18,18001,1850.5132378832675,2025,8,1
18,18410,1737.1553163852288,2025,8,1
18,18592,1767.8391015739153,2025,8,1
85,85010,1272.3286614375725,2025,8,1
85,85162,1759.0329660067237,2025,8,1
85,85410,1736.8999937742549,2025,8,1
85,85440,1572.0946677375423,2025,8,1
85,85001,1547.5252890173413,2025,8,1
19,19532,1983.0287802649607,2025,8,1
19,19001,2011.172019345723,2025,8,1
19,19743,1854.6369899311076,2025,8,1
19,19807,1945.609470534669,2025,8,1
20,20011,1797.8803741525785,2025,8,1
20,20013,1871.1323721919116,2025,8,1
20,20060,1908.224430498985,2025,8,1
20,20175,1729.167268420901,2025,8,1
20,20178,1804.88995963016,2025,8,1
20,20238,1825.9419733450331,2025,8,1
20,20383,1694.7292807757924,2025,8,1
20,20621,1896.5621765488693,2025,8,1
20,20710,1803.4628670120896,2025,8,1
20,20750,1791.903259726604,2025,8,1
20,20770,1688.3077544426496,2025,8,1
20,20001,2045.44068522484,2025,8,1
23,23068,1711.0602628001811,2025,8,1
23,23079,1569.5021927861812,2025,8,1
23,23162,2089.329937466352,2025,8,1
23,23182,1561.4641355007386,2025,8,1
23,23189,1850.2171885409728,2025,8,1
23,23417,1570.9929557078071,2025,8,1
23,23466,1672.3693461448324,2025,8,1
23,23001,1998.46662403463,2025,8,1
23,23555,2009.540306332036,2025,8,1
23,23570,1731.832283001428,2025,8,1
23,23660,1743.3124305445306,2025,8,1
23,23686,1618.638300481285,2025,8,1
25,25126,2055.092282748126,2025,8,1
25,25200,2013.3122696155872,2025,8,1
25,25214,2173.286120027354,2025,8,1
25,25260,2189.082842116648,2025,8,1
25,25269,2061.1390725541737,2025,8,1
25,25286,2202.5039686216373,2025,8,1
25,25288,2003.963565678113,2025,8,1
25,25295,2085.9780430789783,2025,8,1
25,25317,2025.7185149728016,2025,8,1
25,25322,2055.2339958939906,2025,8,1
25,25377,2031.1701642977275,2025,8,1
25,25407,2097.7580008498453,2025,8,1
25,25430,2015.8407256933588,2025,8,1
25,25473,2184.2088063694982,2025,8,1
25,25486,2032.802524745452,2025,8,1
25,25736,2139.0499771039285,2025,8,1
25,25740,2120.689246663037,2025,8,1
25,25745,1853.5443123026275,2025,8,1
25,25758,2140.326850151093,2025,8,1
25,25769,2104.3809642119054,2025,8,1
25,25779,1865.946678716674,2025,8,1
25,25785,2138.14330403823,2025,8,1
25,25799,2046.487102372027,2025,8,1
25,25817,2045.1863047769268,2025,8,1
25,25843,2073.4810860085654,2025,8,1
25,25873,1873.3389747229344,2025,8,1
25,25899,2144.105422488305,2025,8,1
41,41016,2025.4215018968976,2025,8,1
41,41396,1922.578453175192,2025,8,1
41,41001,1920.1666878253145,2025,8,1
41,41524,1908.1371350984384,2025,8,1
41,41551,2230.409920809502,2025,8,1
44,44650,1890.2797877472267,2025,8,1
47,47058,1770.414201183432,2025,8,1
47,47170,1844.920461974286,2025,8,1
47,47258,1787.0482252870995,2025,8,1
47,47460,1814.162291100025,2025,8,1
47,47545,1536.6870483602004,2025,8,1
47,47551,1816.8428995022769,2025,8,1
47,47555,1500.6232852620474,2025,8,1
47,47660,1714.3457648546143,2025,8,1
50,50006,1696.2298087233237,2025,8,1
50,50150,1652.9327696063835,2025,8,1
50,50226,1778.5063186244042,2025,8,1
50,50313,1764.2668050869452,2025,8,1
50,50318,1735.3947912360477,2025,8,1
50,50606,1878.1584966587436,2025,8,1
50,50689,1730.3000050548449,2025,8,1
50,50001,1966.7228787677595,2025,8,1
52,52110,2016.7189457510935,2025,8,1
52,52224,1839.1580010095909,2025,8,1
52,52227,1969.8635023902807,2025,8,1
52,52317,1904.342504743833,2025,8,1
52,52352,1485.6618082711227,2025,8,1
52,52356,1882.3768593114903,2025,8,1
52,52001,1717.3653718301828,2025,8,1
52,52560,1749.771295740852,2025,8,1
52,52573,1687.9072191816524,2025,8,1
52,52585,1952.027573725713,2025,8,1
52,52720,1730.8982294515624,2025,8,1
52,52788,1731.180626325502,2025,8,1
52,52838,1798.380349369665,2025,8,1
54,54172,2247.0015245342074,2025,8,1
54,54174,1686.49805968152,2025,8,1
54,54385,1658.3431565160445,2025,8,1
54,54001,2097.733514898332,2025,8,1
54,54820,1851.7072016095624,2025,8,1
86,86219,1655.3447328441673,2025,8,1
86,86755,1742.615803814714,2025,8,1
86,86760,1618.5226567349475,2025,8,1
86,86749,1660.214022854929,2025,8,1
63,63190,2203.100695195224,2025,8,1
63,63272,1987.769254825652,2025,8,1
63,63594,1946.243314166081,2025,8,1
63,63690,2116.984671947438,2025,8,1
66,66170,2244.3609560612563,2025,8,1
66,66001,1985.774044903428,2025,8,1
66,66682,1987.5931634321769,2025,8,1
68,68081,1764.4466044034996,2025,8,1
68,68167,1933.6086499474395,2025,8,1
68,68190,1840.802657947474,2025,8,1
68,68235,1734.2198581560287,2025,8,1
68,68298,1433.5333962102377,2025,8,1
68,68406,1831.204927093752,2025,8,1
68,68547,2153.9421634156324,2025,8,1
68,68572,1517.7760120262,2025,8,1
68,68615,1730.7073785999578,2025,8,1
68,68655,1759.466871061148,2025,8,1
68,68689,1720.8777713140712,2025,8,1
68,68745,1784.8186224897463,2025,8,1
68,68755,1803.4165706690292,2025,8,1
68,68770,1604.7936507936506,2025,8,1
68,68861,1794.375307600365,2025,8,1
70,70235,1541.800959527617,2025,8,1
70,70508,1494.2224427205488,2025,8,1
70,70823,1891.2427395350085,2025,8,1
70,70742,1554.567901234568,2025,8,1
70,70708,1533.8148148148146,2025,8,1
70,70713,1746.4411744898644,2025,8,1
70,70717,1540.726416680679,2025,8,1
70,70001,1914.2776900384392,2025,8,1
73,73124,1730.0173280782817,2025,8,1
73,73001,1958.3494220418247,2025,8,1
76,76113,1938.776317524504,2025,8,1
76,76111,1687.3462566844917,2025,8,1
76,76364,2162.4222040611044,2025,8,1
76,76520,1980.2972819932047,2025,8,1
76,76834,1998.1287128712872,2025,8,1
76,76895,2053.338267344715,2025,8,1
5,5001,2068.2610175259483,2024,1,1
5,5002,2091.3921555390534,2024,1,1
5,5038,2065.8763996180887,2024,1,1
5,5079,2257.398979437175,2024,1,1
5,5086,2215.193788082555,2024,1,1
5,5088,2421.2823571513777,2024,1,1
5,5148,1963.3591276820264,2024,1,1
5,5150,1925.353292140998,2024,1,1
5,5237,2211.442340515251,2024,1,1
5,5264,2048.41892712078,2024,1,1
5,5266,1963.1925095980569,2024,1,1
5,5310,2070.5238589211617,2024,1,1
5,5318,1862.1985457328744,2024,1,1
5,5376,2056.985415507539,2024,1,1
5,5400,2154.819936062859,2024,1,1
5,5440,2156.0640942996592,2024,1,1
5,5615,2173.58576408748,2024,1,1
5,5656,2219.020590868398,2024,1,1
5,5658,2122.584886804479,2024,1,1
5,5664,2190.759569495178,2024,1,1
5,5686,2081.591041520686,2024,1,1
5,5697,2108.75499001996,2024,1,1
5,5756,2150.2146007250963,2024,1,1
5,5887,2101.6360679404784,2024,1,1
8,8141,2031.9440151883089,2024,1,1
8,8372,2025.5271084337348,2024,1,1
8,8436,2137.911481332798,2024,1,1
8,8560,1975.277981223783,2024,1,1
8,8638,2044.9212430821624,2024,1,1
13,13052,2116.800187711595,2024,1,1
13,13140,2081.0121906169184,2024,1,1
13,13244,1999.9999999999995,2024,1,1
13,13248,2093.704299709212,2024,1,1
13,13430,2048.5498246639386,2024,1,1
13,13433,2151.906289333712,2024,1,1
13,13442,2106.42351139192,2024,1,1
13,13647,2140.481798715204,2024,1,1
13,13657,2057.072518658795,2024,1,1
15,15001,1920.690926973199,2024,1,1
15,15087,1950.5252128356256,2024,1,1
15,15176,1981.0676841880045,2024,1,1
15,15238,1965.0205099332427,2024,1,1
15,15272,2022.3790913532,2024,1,1
15,15469,1723.0877427997316,2024,1,1
15,15516,2075.796742254871,2024,1,1
15,15600,1857.2774628466368,2024,1,1
15,15632,1878.0358557844693,2024,1,1
15,15676,2014.8633039720796,2024,1,1
15,15759,2011.7590603065464,2024,1,1
15,15763,2235.786042944786,2024,1,1
15,15806,2050.142315328919,2024,1,1
15,15814,2061.971239144645,2024,1,1
15,15861,1899.406906906907,2024,1,1
17,17001,2117.222704647304,2024,1,1
17,17653,1806.8595338432965,2024,1,1
17,17873,2090.7206233775555,2024,1,1
18,18001,1816.5930289641628,2024,1,1
18,18247,1814.775101257727,2024,1,1
18,18256,1832.4888856673429,2024,1,1
18,18410,1858.7837653664783,2024,1,1
18,18592,1771.146674497137,2024,1,1
19,19001,2076.331173576265,2024,1,1
19,19532,1904.9809342230697,2024,1,1
19,19743,1914.5406360424024,2024,1,1
19,19807,1968.7089715536104,2024,1,1
20,20001,2504.939535318054,2024,1,1
20,20011,1886.2839147286825,2024,1,1
20,20013,2064.61427338231,2024,1,1
20,20060,1985.897192716236,2024,1,1
20,20175,1951.3170883774096,2024,1,1
20,20178,1960.851577945376,2024,1,1
20,20238,2028.3833326763115,2024,1,1
20,20383,1845.4870837223784,2024,1,1
20,20621,2284.4398051496164,2024,1,1
20,20710,1904.748570348315,2024,1,1
20,20750,1932.8489795918367,2024,1,1
20,20770,1933.7433241624856,2024,1,1
23,23001,2232.3159758504594,2024,1,1
23,23068,1889.4131486080253,2024,1,1
23,23079,1759.0697857592943,2024,1,1
23,23162,2210.0695691935853,2024,1,1
23,23182,1963.7992350533448,2024,1,1
23,23189,2008.4533053515215,2024,1,1
23,23417,1954.1835109641067,2024,1,1
23,23466,1722.4451720986906,2024,1,1
23,23555,2302.313336382256,2024,1,1
23,23570,1971.926691377438,2024,1,1
23,23660,2127.5694068517514,2024,1,1
23,23686,1916.0572664538056,2024,1,1
25,25126,2232.541000670407,2024,1,1
25,25200,2026.4800428609692,2024,1,1
25,25214,2186.99510498386,2024,1,1
25,25260,2159.0948882908738,2024,1,1
25,25269,2205.3751259179235,2024,1,1
25,25286,2069.422370037729,2024,1,1
25,25288,1996.6500067540196,2024,1,1
25,25295,2014.2826162027768,2024,1,1
25,25317,2141.8643657335574,2024,1,1
25,25322,2074.263538719611,2024,1,1
25,25377,2097.8504725247467,2024,1,1
25,25407,2071.5923898879337,2024,1,1
25,25430,2067.0733037290984,2024,1,1
25,25473,2196.7229651726598,2024,1,1
25,25486,2130.894972016248,2024,1,1
25,25736,2137.4412269027466,2024,1,1
25,25740,2002.7253657310796,2024,1,1
25,25745,1914.2285613741835,2024,1,1
25,25758,2149.825676975092,2024,1,1
25,25769,2203.817576028962,2024,1,1
25,25779,1949.7957458797011,2024,1,1
25,25785,2181.6149932327435,2024,1,1
25,25799,2072.4905960914048,2024,1,1
25,25817,2237.905147220514,2024,1,1
25,25843,2253.10945745608,2024,1,1
25,25873,2109.0319329848207,2024,1,1
25,25899,2136.664391751647,2024,1,1
41,41001,1959.5773532152848,2024,1,1
41,41016,2022.978258586283,2024,1,1
41,41396,1900.326955679341,2024,1,1
41,41524,2000.0,2024,1,1
41,41551,2011.7541301696413,2024,1,1
44,44650,2170.486171761281,2024,1,1
47,47058,1889.127888057273,2024,1,1
47,47170,1927.650352662467,2024,1,1
47,47258,2085.2740567776823,2024,1,1
47,47460,1931.7752681809995,2024,1,1
47,47545,2084.6464508179893,2024,1,1
47,47551,2009.2283790781985,2024,1,1
47,47555,2040.1574167507567,2024,1,1
47,47660,1947.3617705621075,2024,1,1
50,50001,2032.1056344508172,2024,1,1
50,50006,1914.0417553461032,2024,1,1
50,50150,1809.905221537388,2024,1,1
50,50226,1908.4009666241109,2024,1,1
50,50313,1907.5295326142789,2024,1,1
50,50318,1887.8467324870708,2024,1,1
50,50606,1863.88251896278,2024,1,1
50,50689,1897.4820970397889,2024,1,1
52,52001,1867.1724546172056,2024,1,1
52,52110,2025.8603339734088,2024,1,1
52,52224,1641.3825230242014,2024,1,1
52,52227,1819.1367529980848,2024,1,1
52,52317,1762.4885749896137,2024,1,1
52,52352,1514.6528374182467,2024,1,1
52,52356,1762.902476883757,2024,1,1
52,52560,1634.4838756118631,2024,1,1
52,52573,1660.9162072767367,2024,1,1
52,52585,1879.761835076536,2024,1,1
52,52720,1658.0681818181818,2024,1,1
52,52788,1702.975944617353,2024,1,1
52,52838,1685.2680218023856,2024,1,1
54,54001,2091.018208699712,2024,1,1
54,54172,2201.527659574468,2024,1,1
54,54174,1683.346042397438,2024,1,1
54,54385,1812.7095229323995,2024,1,1
54,54820,1796.979841350702,2024,1,1
63,63190,2313.339431995912,2024,1,1
63,63272,2061.9196191665364,2024,1,1
63,63594,2028.517088737904,2024,1,1
63,63690,2117.7943530781545,2024,1,1
66,66001,2358.49738364087,2024,1,1
66,66170,2163.273536364901,2024,1,1
66,66682,2130.850138629759,2024,1,1
68,68081,1879.03668579985,2024,1,1
68,68167,1956.219544082341,2024,1,1
68,68190,2073.9389836245923,2024,1,1
68,68235,1808.9617031398664,2024,1,1
68,68298,1497.533087103724,2024,1,1
68,68406,1984.860207490769,2024,1,1
68,68547,2293.7106477015627,2024,1,1
68,68572,1785.5919468451816,2024,1,1
68,68615,1983.8116723064704,2024,1,1
68,68655,1895.7753693518816,2024,1,1
68,68689,1793.5677681569184,2024,1,1
68,68745,2030.4282152105116,2024,1,1
68,68755,2083.367285885235,2024,1,1
68,68770,1781.5465591285215,2024,1,1
68,68861,1913.4187206791264,2024,1,1
70,70001,2088.138082872304,2024,1,1
70,70235,2000.0,2024,1,1
70,70508,1972.540830320409,2024,1,1
70,70708,2023.4688878000973,2024,1,1
70,70713,2185.0053552302747,2024,1,1
70,70717,2000.0,2024,1,1
70,70742,2050.306773899345,2024,1,1
70,70823,2200.714888326452,2024,1,1
73,73001,2164.2421142775597,2024,1,1
73,73124,1767.2815533980583,2024,1,1
76,76111,2092.465829950467,2024,1,1
76,76113,2257.1921073985427,2024,1,1
76,76364,2466.625908328676,2024,1,1
76,76520,2373.266716498157,2024,1,1
76,76834,1877.749611383475,2024,1,1
76,76895,2466.8541075903267,2024,1,1
81,81001,1582.9792883696225,2024,1,1
81,81065,1498.865663449664,2024,1,1
81,81300,1543.7990762124712,2024,1,1
81,81736,1535.371146913853,2024,1,1
81,81794,1573.1453362255968,2024,1,1
85,85001,1662.1621621621618,2024,1,1
85,85010,1239.919191919192,2024,1,1
85,85162,1861.305361305361,2024,1,1
85,85410,1774.3320933378425,2024,1,1
85,85440,1563.4006591674429,2024,1,1
86,86219,1618.6341306509153,2024,1,1
86,86749,1665.8300986034892,2024,1,1
86,86755,1660.135958996493,2024,1,1
86,86760,1627.949610943775,2024,1,1
5,5002,2084.344298553196,2024,2,1
5,5038,2007.819627753799,2024,2,1
5,5079,2248.389789171319,2024,2,1
5,5088,2408.020287574698,2024,2,1
5,5086,2165.167365456821,2024,2,1
5,5150,1918.2487334856464,2024,2,1
5,5237,2185.195182336698,2024,2,1
5,5148,1957.714065226144,2024,2,1
5,5697,2126.0332201231163,2024,2,1
5,5264,2026.7294419673012,2024,2,1
5,5266,1955.0963130828904,2024,2,1
5,5310,2066.1156143344706,2024,2,1
5,5318,1855.4127712118536,2024,2,1
5,5376,2043.6136078595316,2024,2,1
5,5400,2148.2202915669395,2024,2,1
5,5440,2151.2305986696224,2024,2,1
5,5001,2066.5463046757163,2024,2,1
5,5615,2161.526479231594,2024,2,1
5,5656,2181.343686187511,2024,2,1
5,5658,2059.835305439968,2024,2,1
5,5664,2218.0010130049463,2024,2,1
5,5686,2044.2418525154617,2024,2,1
5,5756,2144.410498910791,2024,2,1
5,5887,2059.6412392587667,2024,2,1
81,81001,1436.6789530356996,2024,2,1
81,81065,1494.2483613051932,2024,2,1
81,81300,1480.4013065795616,2024,2,1
81,81736,1470.646868568068,2024,2,1
81,81794,1461.8153590063705,2024,2,1
8,8141,2242.4508878785286,2024,2,1
8,8372,2217.2868217054256,2024,2,1
8,8436,2277.368064952638,2024,2,1
8,8560,2225.9381249264798,2024,2,1
8,8638,2243.696102766191,2024,2,1
13,13052,2199.999999999999,2024,2,1
13,13140,2213.193125492194,2024,2,1
13,13244,2186.3160002670047,2024,2,1
13,13248,2156.074313764336,2024,2,1
13,13430,2172.377675608197,2024,2,1
13,13433,2269.1373898574293,2024,2,1
13,13442,2188.120731810134,2024,2,1
13,13647,2194.879837630888,2024,2,1
13,13657,2227.906704172528,2024,2,1
15,15087,1976.2536358347877,2024,2,1
15,15176,1950.1373905963767,2024,2,1
15,15238,1956.0589693080003,2024,2,1
15,15272,2039.0690252575912,2024,2,1
15,15469,1718.8871430146655,2024,2,1
15,15516,2059.175643243846,2024,2,1
15,15600,1827.909255351221,2024,2,1
